Time,ATCC,ADK,ARK,BAY,BCC,BTS,BTC,BCH,BTCD,BDL,BLK,BLOCK,BURST,GBYTE,BCN,CLAM,CLOAK,CMP,XCP,CRW,DCT,DASH,DCR,DMD,DGB,XDN,DOGE,ECN,EMC2,XEL,EMC,ENRG,ETH,ETC,EXP,FCT,FAIR,FRST,GXS,GAM,GAME,GOLOS,GRC,GRS,NLG,HSR,IOC,ION,MIOTA,KMD,LBC,LEO,LSK,LTC,LKK,ETP,MONA,XMR,MUE,MOON,NAV,XEM,NEO,NMC,NEBL,NXS,NLC2,NXT,OK,OMNI,PIVX,PART,PPC,POT,RADS,RDD,XRP,RISE,RBY,SIB,SLS,SHIFT,SC,SKY,SPR,SPRTS,STEEM,XLM,STRAT,SYS,TCC,UBQ,UNO,XVG,VTC,VIA,WAVES,XZC,ZEC,ZEN
2016-08-12,0,0,0,492623,0,0,10296500,0,2166310,700800,9307250000,2818570,11689100,458819,1197260,240521,0,35093,73849400,3935530,0,2208940,455002,25172100,0,18017400,246971,230752,152797000,968865000,0,1648030,995038,20828300,0,480890,5831320,0,0,2034420,171160,0,0,1940470,1133130,0,1151300,0,0,24597500,175966000,0,1700000,174025,315337,928452,0,0,0,812009,4806780,1299990,29896800,162960,2335080,0,177035,248385,8427440,1017240,1805980,1087170,742839,1299990,196102,130388,0,655264,231980,62668,165057000,0,4852310,0,153907,225496,239852,801782,18093200,7282510,793516,0,51100000,10676200,24956600,220047000,225177,0,0,0
2016-08-13,0,0,0,537256,0,0,9824290,0,2166600,847413,9285530000,2898720,11878900,451230,1131680,281947,0,34906,83697900,4151100,0,2167330,496158,25290800,0,17973000,245219,148253,153918000,975999000,0,1573950,1020620,19872600,0,450221,5735310,0,0,2159130,174104,0,0,1752750,1471900,0,1144160,0,0,25112000,174620000,0,1742910,180355,59846,918421,0,0,0,793299,4732800,1352520,29585700,163779,2333820,0,180765,241036,8459290,976387,1920520,1109170,723490,1352520,202657,132064,0,655632,234459,61463,158633000,1095050,4155960,0,143309,251390,252285,786752,18293200,8183160,804237,0,60806800,10350300,24686400,217594000,245732,0,0,0
2016-08-14,0,0,0,563690,0,0,11270000,0,2290190,802809,9258730000,2695840,13012000,465040,1183960,267204,0,28529,85451600,4214410,0,2076910,452954,25229000,0,18066700,281872,213900,154946000,960855000,0,1642230,1017220,18774100,0,388882,5412110,0,0,2276400,194276,0,0,1842380,1396300,0,1160080,0,0,25752000,175008000,0,1673200,180382,35391,928672,0,0,0,779643,4648890,1263350,29075700,159868,2628270,0,153949,221426,8394790,933747,1818140,1155280,727494,1263350,206534,214234,0,641450,270611,55490,180246000,1412140,4285200,0,139896,253065,257652,785234,17761500,7579280,880565,0,59133000,11542600,25091800,216630000,220091,0,0,0
2016-08-15,0,0,0,504568,0,0,10565300,0,2290710,757154,9021180000,2659530,12793500,456094,1099140,269789,0,33236,96808800,3929290,0,2781210,500366,26215500,0,18022000,256477,211810,159898000,929558000,0,1608020,990974,19104700,0,408904,5265330,0,0,2191650,185223,0,0,1666440,1305300,0,1065620,0,0,23925800,171883000,0,1628360,179181,54565,846818,0,0,0,745691,4695950,1378280,29362100,170067,2635160,0,146748,244002,8238790,934749,1811650,1048980,667650,1378280,224382,132510,0,601430,256192,57224,166091000,2355090,4135450,0,131757,238215,250750,751154,17343100,7931540,897934,0,58406800,11289700,25383800,213098000,215489,0,0,0
2016-08-16,0,0,0,535756,0,0,9885390,0,2290760,660447,8970770000,2446250,12303300,432919,1071360,248280,0,25136,88224700,3808210,0,2429700,490349,25588100,0,17684700,255503,204480,154786000,932162000,0,1563690,985398,19034500,0,491674,5538770,0,0,2188190,199544,0,0,1739440,875467,0,1062740,0,0,25515900,168951000,0,1599920,177756,32711,981036,0,0,0,802531,4443760,1355110,28529900,154035,2985180,0,150471,241616,8212750,913986,1879030,1115040,685454,1355110,226637,136738,0,654158,247849,56115,170316000,2342370,4115970,0,142012,254445,254553,776372,17382300,7614100,786881,0,56531000,11430500,27615300,214957000,219274,0,0,0
2016-08-17,0,0,0,553900,0,0,9356610,0,2285440,686515,9138030000,2502200,13023900,436245,1113760,249625,0,23934,86139000,3851850,0,2775170,496481,27742800,0,17674800,241409,214407,154458000,924591000,0,1562010,971258,18877500,0,528872,5331760,0,0,2295860,211557,0,0,1997070,1193990,0,1052800,0,0,25598600,171832000,0,1604410,188041,36155,927307,0,0,0,917246,4405890,1303100,29204600,166324,3190010,0,165785,245662,8430900,933942,1919960,1137700,704254,1303100,208702,138056,0,807501,234081,51509,161015000,2775420,7658230,0,153690,270519,255701,778177,17459400,7269260,819828,0,55927500,11399300,27893300,218481000,215670,0,0,0
2016-08-18,0,0,0,577433,0,0,9435910,0,2308030,914654,9074760000,2568620,14805700,441677,1118320,276451,0,21966,83107600,3877850,0,2581320,493433,26118200,0,17300500,231732,232130,144697000,892903000,0,1594360,903932,19484900,0,437662,5430540,0,0,2307960,212368,0,0,1997120,1191480,0,977954,0,0,26820300,169884000,0,1548490,179337,40321,928154,0,0,0,834563,4380350,1132820,29237700,180750,2751800,0,184856,267341,8420110,909656,1874220,1102230,700442,1132820,190515,138425,0,1048310,224204,51843,181196000,2682320,4159880,0,144471,261993,268733,760203,17763600,7000460,856508,0,56279200,11290300,28372900,216891000,226536,0,0,0
2016-08-19,0,0,0,552320,0,0,9341910,0,2280110,896412,9085820000,2706840,14761400,446910,1117180,288374,0,12039,92310700,3866760,0,2347740,476140,26120200,0,17147300,239183,213948,139926000,893156000,0,1496890,907825,19199700,0,401656,5972740,0,0,2275310,207719,0,0,1989870,1182510,0,1018260,0,0,30265700,170319000,0,1446170,194570,39369,915340,0,0,0,820832,4346620,1068080,27947900,184714,2694080,0,168241,259512,8462000,908563,1911930,1125670,651810,1068080,206707,144526,0,838411,206813,52836,175531000,2419540,4545840,0,160076,262039,263122,744497,17531400,7233730,813969,0,57736600,11171700,27739300,217641000,285846,0,0,0
2016-08-20,0,0,0,497957,0,0,9344200,0,2277950,943842,9114500000,2851040,14173000,444367,1122610,270716,0,15780,91807800,3874980,0,2334450,456648,24949200,0,16532800,260643,213058,147957000,893814000,0,1473610,964694,18710900,0,396187,6865340,0,0,2297770,212011,0,0,2007590,1071670,0,1044890,0,0,29649200,170236000,0,1486830,186540,40523,905595,0,0,0,831751,4433560,1174690,27327800,187825,2517820,0,186797,287859,8376040,936585,1959940,977429,687531,1174690,192626,147446,0,839898,225684,47221,175835000,2032670,5036200,0,159601,270899,262144,757590,17840200,6933720,810819,0,61519400,11135900,29221300,217849000,224764,0,0,0
2016-08-21,0,0,0,547922,0,0,9480060,0,2294960,889756,9208210000,3095720,14853500,449391,1113480,319423,0,7929,87463500,3797890,0,2353120,467599,25164200,0,16764500,249273,241872,145110000,936015000,0,1489770,916188,19461700,0,466240,6668110,0,0,2252500,212403,0,0,2141080,1138100,0,1057720,0,0,28396900,170829000,0,1493360,186629,39240,966863,0,0,0,837689,4405760,1143890,27867000,193667,2338890,0,168612,299201,8359670,905046,2044850,1146940,768335,1143890,191876,144390,0,728396,229657,53392,171757000,2013740,5657260,0,143503,275288,250675,743066,17899800,7255000,812143,0,58457900,10909800,30968100,217500000,289759,0,0,0
2016-08-22,0,0,0,510040,0,0,9412360,0,2325590,874888,9199410000,3669040,14942500,449078,1109100,294564,0,38525,89571100,3804200,0,2239990,467546,24786100,0,16539800,250500,225648,143596000,930708000,0,1516190,830337,20853800,0,396146,6531290,0,0,2195780,199851,0,0,2060730,1116350,0,975464,0,0,31468700,170790000,0,1476500,207692,41325,993963,0,0,0,835656,4159780,1060480,26884500,188081,2197660,0,168718,305920,8316750,940843,2051960,1028150,697243,1060480,196578,163106,0,929310,202280,64439,170846000,2024960,6120110,0,158882,274158,242637,751392,17443800,7020730,804702,0,56980200,10798700,32141200,215346000,289448,0,0,0
2016-08-23,0,0,0,499587,0,0,9548650,0,2281900,961600,9286930000,3514820,15001600,516210,1109200,267392,0,28128,95908200,3763860,0,2217420,470782,24212000,0,15758500,230294,255974,139367000,927065000,0,1472300,955968,24836700,0,470570,7402960,0,0,2054770,202838,0,0,2083500,1269780,0,857128,0,0,28672300,173066000,0,1532960,187893,35733,903050,0,0,0,859747,4195220,1063130,23908600,196616,1992510,0,145125,375983,8305760,848616,1989490,1072370,700932,1063130,178151,152322,0,1020350,184651,58481,161323000,2155460,5169390,0,190997,273919,225855,929078,17845200,7021590,833524,0,55667600,10874100,51189700,213430000,222636,0,0,0
2016-08-24,0,0,0,516147,0,0,9479430,0,2178410,885415,9234800000,3357010,13964800,513845,1076740,262333,0,25996,90187900,3641880,0,2209370,467813,24028800,0,15026000,237125,236995,133732000,918039000,0,1516050,941041,27487500,0,463421,6672200,0,0,1998950,125175,0,0,1933270,1228690,0,759691,0,0,27085200,185610000,0,1548220,199768,35580,949854,0,0,0,842747,4123390,1395470,22438600,197580,1808460,0,150186,366973,8173090,870696,2154460,1120880,708946,1395470,175346,145283,0,914093,179670,59223,142324000,2179290,4936960,0,163003,282280,251858,937758,17658000,7141360,812123,0,50575500,10614500,59342000,213912000,221808,0,0,0
2016-08-25,0,0,0,446743,0,0,9440090,0,2183520,620536,9184700000,3383660,13743300,503423,1079320,270403,0,26305,89033500,3776630,0,2308990,456671,24429700,0,14441700,202399,248239,120071000,918977000,0,1474270,945296,26422600,0,522972,6567290,0,0,1964370,111374,0,0,1977550,1086230,0,742007,0,0,26300300,182248000,0,1522800,190525,72385,938732,0,0,0,834602,4190660,1297510,21457600,194590,2358890,0,152684,322823,8314610,855342,2138280,1135760,703489,1297510,212770,148551,0,587412,178902,42775,137150000,2054090,5101790,0,193881,296583,250651,903404,17033400,7654710,812980,0,51825000,10676800,56851200,215106000,218960,0,0,0
2016-08-26,0,0,0,439981,0,0,8400480,0,2177160,689796,9147170000,2719590,14756400,538342,1051670,246604,0,25498,82202600,3749780,0,2313570,464880,24087000,0,13971600,200943,256930,114207000,946092000,0,1470420,901873,24902700,0,463948,6419900,0,0,1903350,108223,0,0,2039110,1087150,0,659087,0,0,25827100,179722000,0,1574490,180508,73950,919649,0,0,0,835557,4406240,1251420,24671700,173892,2433700,0,150763,298179,8908450,904196,2290630,979244,749749,1251420,189259,142758,0,581158,173084,42290,121274000,1812710,4879510,0,187506,284871,241285,919902,16798000,7999200,794778,0,52973900,10494800,52650700,216329000,220054,0,0,0
2016-08-27,0,0,0,471270,0,0,8426620,0,2150780,666716,9174990000,2885610,14671600,539003,1065720,254088,0,40755,85354600,3739710,0,2186720,468078,24463300,0,14811900,231211,236875,119989000,941585000,0,1455780,903343,24287100,0,416264,6279500,0,0,1990620,107632,0,0,2240650,810564,0,633265,0,0,26736200,180864000,0,1569370,208026,82273,913605,0,0,0,851027,4290920,1259200,23025300,179729,2206110,0,151288,308972,8541210,892480,2245970,1004720,739567,1259200,195105,149275,0,580744,186418,42761,115538000,2230530,4733690,0,186293,279557,238340,919366,16953100,7875580,773520,0,52722200,10675300,54133400,214005000,219250,0,0,0
2016-08-28,0,0,0,459906,0,0,8321470,0,2154430,631372,9023610000,2953240,13869300,532535,1024690,258143,0,27448,84279100,3679290,0,2112940,463166,23913900,0,14378500,239884,243190,112287000,929690000,0,1426910,884071,23907100,0,390324,5238940,0,0,2108590,110008,0,0,2333040,1110510,0,726384,0,0,26273600,176715000,0,1616170,290708,70816,873376,0,0,0,838475,4200260,1345270,23070200,181294,2069880,0,128031,291576,8525650,874611,2267630,986426,704924,1345270,192118,153441,0,604944,215499,35230,109168000,2292440,4799020,0,193587,273676,235813,889648,16224900,7775680,750190,0,51394100,10520700,67611100,212447000,215468,0,0,0
2016-08-29,0,0,0,496899,0,0,8359670,0,2123380,609223,9091830000,3440610,13694100,535504,1066200,250122,0,28640,82747200,3764200,0,2155970,469357,24018800,0,14379700,221979,238680,109994000,910698000,0,1422540,884245,26103400,0,369920,5600590,0,0,2033220,99479,0,0,2487990,1147520,0,911428,0,0,25713000,176842000,0,1597650,387077,62720,1298460,0,0,0,846548,4310410,1215460,22095700,181247,1992660,0,147665,247483,8530230,872276,2258390,1132870,716802,1215460,181321,151282,0,550654,181314,44639,99578900,2069720,4483570,0,209824,276174,272541,892698,15185300,9280840,761367,0,53338500,10283500,119391000,211999000,216950,0,0,0
2016-08-30,0,0,0,481213,0,0,10332800,0,2217020,679515,9093530000,3309480,18496600,514512,1051070,254374,0,32035,78030000,3750860,0,2208320,486411,23651600,0,15092200,224117,218754,105167000,917474000,0,1372490,829341,31626000,0,465881,6847770,0,0,1970180,101720,0,0,2697500,1148770,0,1027010,0,0,26719700,178314000,0,1643340,231341,57724,1312750,0,0,0,840760,4395470,1301900,22899400,195319,1940290,0,146175,262130,8775440,929176,2285350,836832,703573,1301900,201866,151749,0,478281,182314,36218,135642000,2076630,4603940,0,169090,260304,280801,899542,15901700,9305880,985884,0,52675100,10345900,108444000,217656000,286127,0,0,0
2016-08-31,0,0,0,499286,0,0,9482470,0,2240720,707076,9149730000,3201710,16632800,485880,1059340,259117,0,25402,78856900,3711980,0,2201630,468086,24686500,0,15942900,240849,195062,103201000,938406000,0,1490980,850368,28482800,0,471995,6395040,0,0,1989200,103113,0,0,2686480,1129750,0,926093,0,0,25323400,180189000,0,1621590,354546,60389,1197370,0,0,0,827692,4422500,1383350,24402200,173638,2929830,0,151313,353503,8578570,975037,2360640,977972,709181,1383350,198357,145684,0,404689,213002,45741,123126000,1985060,4645040,0,207549,251628,290179,878632,15848600,9511010,985095,0,52810100,10459700,108774000,214671000,316463,0,0,0
2016-09-01,0,0,0,496072,0,0,11105700,0,2220160,690906,9118280000,3032930,15348700,474709,1060830,261166,0,25523,79693100,3607470,0,2149120,514811,24902600,0,16580000,235449,240727,99255000,974844000,0,1473660,782633,29222400,0,469445,6131560,0,0,1951130,121553,0,0,2531960,1130810,0,802530,0,0,25370400,179752000,0,1609540,223883,60498,1160830,0,0,0,845060,4405840,1249460,22957100,211260,2913860,0,140279,289573,8634990,1000630,2333030,940705,705813,1249460,191753,145701,0,644325,273681,55277,118347000,2087530,4773340,0,209856,255523,275880,960960,16398400,9376580,906146,0,51288500,10776700,108975000,213837000,258054,0,0,0
2016-09-02,0,0,0,501823,0,0,10422500,0,2194420,694344,9069550000,2778510,15017300,512823,1122570,234490,0,31227,76804400,3696240,0,2089210,498701,24555600,0,16287300,254924,222896,121870000,999757000,0,1497360,707614,29522700,0,498164,6235800,0,0,2061150,115953,0,0,2572300,1117690,0,852282,0,0,24646000,181757000,0,1554930,277329,57804,1026630,0,0,0,825754,4248090,1414700,23062800,175699,2379520,0,151629,309196,8551950,987774,2347140,968508,677381,1414700,240680,142640,0,466447,286996,47130,104099000,2166520,4623760,0,207903,248903,303767,970286,16111100,8537360,829293,0,50281600,10668700,102027000,211170000,220050,0,0,0
2016-09-03,0,0,0,528150,0,0,10477200,0,2295730,839185,9120440000,2820300,14683700,528059,1094950,267556,0,30632,76249000,3644210,0,2210180,547809,24738100,0,16668600,261103,192336,116853000,1012580000,0,1498340,817281,28153400,0,490158,6194400,0,0,2057460,142628,0,0,2631370,1111140,0,1578060,0,0,24874200,181349000,0,1521120,290221,59882,1038390,0,0,0,826750,4247430,1520190,22295900,142910,2400760,0,151523,306868,8391550,969891,2364850,946538,656616,1520190,242045,147562,0,565953,240148,87269,108926000,2277710,4961860,0,190516,241105,306184,1037160,17119100,9199130,908070,0,50250100,10655800,130422000,210725000,249103,0,0,0
2016-09-04,0,0,0,573145,0,0,9796850,0,2250900,868741,9486370000,2894750,13718200,522815,1084680,242269,0,26555,76192100,3821160,0,2424870,520796,25032000,0,16922800,251971,211424,112345000,982952000,0,1470240,1006810,24193500,0,537966,6558680,0,0,2184110,104491,0,0,3253530,1127570,0,1287470,0,0,24349000,184540000,0,1539750,279175,65725,1324510,0,0,0,862227,4210400,1473970,21226800,169361,3029110,0,161907,303617,8088650,1358220,2519900,986475,669750,1473970,252216,168620,0,768380,278243,85095,109511000,2307380,6055670,0,196476,265356,298459,1069010,16534500,9278470,1079770,0,51550600,10757100,142653000,210644000,225500,0,0,0
2016-09-05,0,0,0,643295,0,0,9973040,0,2346990,800260,9652490000,2812440,13929300,531643,1171220,258005,0,24942,76235500,3889440,0,2550160,530516,24916700,0,16667200,255160,199015,122418000,977169000,0,1478340,1039730,25362300,0,557291,6659110,0,0,2059820,107726,0,0,3439270,935107,0,1376970,0,0,24377900,190686000,0,1572160,369610,60778,1451310,0,0,0,908219,4304330,1552810,20082500,200675,2898730,0,185359,308836,8229300,1277330,2552310,961285,698491,1552810,256236,156442,0,378391,290732,67683,109949000,2170140,5581430,0,189959,279924,278541,1059430,16576600,9143830,1043740,0,50830400,10979700,173999000,210058000,234375,0,0,0
2016-09-06,0,0,0,655814,0,0,9938320,0,2552970,791766,9614140000,2946390,14051700,501674,1149400,229709,0,25184,75719300,3898130,0,2355030,511572,25226800,0,16120100,253233,185954,121876000,981303000,0,1532520,1036260,25977500,0,555462,7228390,0,0,2084380,111145,0,0,3721500,836110,0,1469520,0,0,25012600,188974000,0,1538140,237980,59451,1989790,0,0,0,951688,4325710,1599970,20462100,171031,2823160,0,188479,313022,7992600,1140540,2441020,1026850,691351,1599970,255362,151088,0,1060690,335984,68647,108249000,2194620,5836360,0,183440,260053,358596,993585,17032700,9304060,1113680,0,51523500,10809400,177509000,209545000,228498,0,0,0
2016-09-07,0,0,0,652044,0,0,9961090,0,2828910,813200,9679610000,3001500,13579400,534239,1156940,206714,0,32850,73555700,3863950,0,2449660,510998,25511200,0,16012800,277891,206952,122689000,979087000,0,1632350,1043190,25365100,0,499666,7609190,0,0,2139100,109203,0,0,3963580,1102500,0,1480700,0,0,25288300,189261000,0,1505710,237854,54455,4331270,0,0,0,1018180,4230000,1658950,21946400,191070,3192330,0,188343,318832,7933360,1150460,2472870,1029580,667780,1658950,256631,151474,0,826512,316164,78941,105377000,2410550,5916460,0,189631,269438,431564,976989,16646400,8607400,1209970,0,51331200,10880100,159649000,208893000,241437,0,0,0
2016-09-08,0,0,0,661159,0,0,10026500,0,3454970,863063,9745120000,3063780,13135400,547803,1153730,231340,0,32753,75879400,3905160,0,2465200,525321,25632500,0,16132300,280001,221648,123795000,967010000,0,1561800,1050290,25277500,0,542860,7410890,0,0,2213630,96346,0,0,3791700,1101650,0,1928540,0,0,25743700,188381000,0,1562460,224343,54061,3223320,0,0,0,1054760,4394000,1482940,21448200,293994,2701920,0,190431,293892,7976830,1125460,2578270,1039910,724465,1482940,258705,152867,0,911931,310074,70406,102863000,2711680,5903680,0,201294,260712,405385,1011040,16003000,8234230,1272420,0,51297800,10883100,152961000,208088000,306928,0,0,0
2016-09-09,0,0,0,671511,0,0,10232400,0,2634430,1418880,9931980000,3420130,14149700,576057,1206070,239279,0,30648,78568100,3951470,0,2491030,536453,24520700,0,16085100,430054,218370,119154000,956210000,0,1578220,1070830,25460300,0,508342,7287130,0,0,5150950,95373,0,0,3932770,1108170,0,1811880,0,0,25343200,189118000,0,1599530,217948,55447,3051510,0,0,0,1170200,4326840,1471230,21087200,242883,2595730,0,183808,321787,7490770,1152210,2539990,918117,704284,1471230,263629,149103,0,762569,338148,61124,90154000,2555210,5630320,0,200469,271707,432010,1211270,16237700,8769240,1238860,0,50966800,10909900,163301000,208415000,263242,0,0,0
2016-09-10,0,0,0,700765,0,0,10150700,0,2754750,1367370,9878730000,3185450,12884600,653303,1787000,220742,0,35913,75337800,3977580,0,2408630,598027,24397300,0,16216200,341793,220914,117067000,977515000,0,1576220,1064970,25305900,0,475862,6856000,0,0,3007240,95268,0,0,4003200,1093620,0,1851550,0,0,25627700,188630000,0,1548070,214024,56452,3318460,0,0,0,1201950,4485540,1665300,20383500,236560,2674480,0,201586,338079,7601330,1215060,2613670,1020440,728627,1665300,262992,144545,0,559872,287510,52819,90334500,2994550,5472170,0,195536,273406,437827,1216480,16681100,8702730,1242460,0,55030000,11322900,158606000,207375000,245009,0,0,0
